SPECIES_CODE,SCI_NAME,PRIMARY_COM_NAME
tcptyr1,Euscarthmus_meloryphus,Tawny-crowned_Pygmy-Tyrant
tebfin1,Atlapetes_personatus,Tepui_Brushfinch
temsee1,Sporophila_falcirostris,Temminck's_Seedeater
temsti,Calidris_temminckii,Temminck's_Stint
tenwar,Oreothlypis_peregrina,Tennessee_Warbler
tepant1,Myrmothera_simplex,Tepui_Antpitta
tepgol1,Polytmus_milleri,Tepui_Goldenthroat
tepgre1,Vireo_sclateri,Tepui_Vireo
teppar1,Nannopsittaca_panychlora,Tepui_Parrotlet
tepred1,Myioborus_castaneocapilla,Tepui_Redstart
tepspi1,Cranioleuca_demissa,Tepui_Spinetail
tepswi1,Streptoprocne_phelpsi,Tepui_Swift
teptin1,Crypturellus_ptaritepui,Tepui_Tinamou
tepwre1,Troglodytes_rufulus,Tepui_Wren
tersan,Xenus_cinereus,Terek_Sandpiper
thagul,Larus_thayeri,Thayer's_Gull
thbeup1,Euphonia_laniirostris,Thick-billed_Euphonia
thbkin,Tyrannus_crassirostris,Thick-billed_Kingbird
thbmin1,Geositta_crassirostris,Thick-billed_Miner
thbmur,Uria_lomvia,Thick-billed_Murre
thbpar,Rhynchopsitta_pachyrhyncha,Thick-billed_Parrot
thbsal1,Saltator_maxillosus,Thick-billed_Saltator
thbsis1,Spinus_crassirostris,Thick-billed_Siskin
thbvir,Vireo_crassirostris,Thick-billed_Vireo
thbwar2,Basileuterus_trifasciatus,Three-banded_Warbler
thiant1,Hylopezus_dives,Thicket_Antpitta
thitin1,Crypturellus_cinnamomeus,Thicket_Tinamou
thlant1,Myrmothera_campanisona,Thrush-like_Antpitta
thlsch2,Schiffornis_veraepacis,Northern_Schiffornis
thlsch3,Schiffornis_turdina,Brown-winged_Schiffornis
thlsch4,Schiffornis_stenorhyncha,Russet-winged_Schiffornis
thlsch7,Schiffornis_olivacea,Olivaceous_Schiffornis
thlsch8,Schiffornis_aenea,Foothill_Schiffornis
thlwre1,Campylorhynchus_turdinus,Thrush-like_Wren
thsfly2,Conopias_trivirgatus,Three-striped_Flycatcher
thshem1,Hemispingus_trifasciatus,Three-striped_Hemispingus
thswar1,Basileuterus_tristriatus,Three-striped_Warbler
thswar5,Basileuterus_melanotis,Costa_Rican_Warbler
thswar9,Basileuterus_tacarcunae,Tacarcuna_Warbler
thtjac1,Jacamaralcyon_tridactyla,Three-toed_Jacamar
thtray1,Aphrastura_spinicauda,Thorn-tailed_Rayadito
thwbel,Procnias_tricarunculatus,Three-wattled_Bellbird
ticdor1,Pseudocolopteryx_citreola,Ticking_Doradito
tildac1,Xenodacnis_parina,Tit-like_Dacnis
timwre1,Thryorchilus_browni,Timberline_Wren
tinhaw1,Accipiter_superciliosus,Tiny_Hawk
titgre1,Rollandia_microptera,Titicaca_Grebe
titman1,Tyranneutes_virescens,Tiny_Tyrant-Manakin
tobhum1,Androdon_aequatorialis,Tooth-billed_Hummingbird
tobpig1,Didunculus_strigirostris,Tooth-billed_Pigeon
tobwre1,Odontorchilus_cinereus,Tooth-billed_Wren
tocspa1,Arremonops_tocuyensis,Tocuyo_Sparrow
toctou1,Ramphastos_toco,Toco_Toucan
todant1,Herpsilochmus_stictocephalus,Todd's_Antwren
todmot1,Hylomanes_momotula,Tody_Motmot
todsir1,Sirystes_subcanescens,Todd's_Sirystes
tolblo1,Anthocephala_berlepschi,Tolima_Blossomcrown
toldov1,Leptotila_conoveri,Tolima_Dove
tomtit1,Petroica_macrocephala,Tomtit
tonwhi1,Pachycephala_jacquinoti,Tongan_Whistler
torduc1,Merganetta_armata,Torrent_Duck
tortyr1,Serpophaga_cinerea,Torrent_Tyrannulet
toubar1,Semnornis_ramphastinus,Toucan_Barbet
tousun1,Heliangelus_exortis,Tourmaline_Sunangel
towshe1,Puffinus_auricularis,Townsend's_Shearwater
towshe2,Puffinus_newelli,Newell's_Shearwater
towsol,Myadestes_townsendi,Townsend's_Solitaire
towwar,Setophaga_townsendi,Townsend's_Warbler
trbfin1,Atlapetes_tricolor,Tricolored_Brushfinch
trepip,Anthus_trivialis,Tree_Pipit
treswa,Tachycineta_bicolor,Tree_Swallow
tribla,Agelaius_tricolor,Tricolored_Blackbird
trieup1,Euphonia_trinitatis,Trinidad_Euphonia
triher,Egretta_tricolor,Tricolored_Heron
trimot1,Momotus_bahamensis,Trinidad_Motmot
trimun,Lonchura_malacca,Tricolored_Munia
tripet1,Pterodroma_arminjoniana,Trindade_Petrel
tritap1,Scytalopus_parvirostris,Trilling_Tapaculo
trogna1,Polioptila_plumbea,Tropical_Gnatcatcher
trokin,Tyrannus_melancholicus,Tropical_Kingbird
tromoc,Mimus_gilvus,Tropical_Mockingbird
tropar,Setophaga_pitiayumi,Tropical_Parula
tropew1,Contopus_cinereus,Tropical_Pewee
trosee1,Sporophila_beltoni,Tropeiro_Seedeater
troshe1,Puffinus_bailloni,Tropical_Shearwater
trpgua1,Pipile_pipile,Trinidad_Piping-Guan
trsowl,Megascops_choliba,Tropical_Screech-Owl
trspet,Oceanodroma_tristrami,Tristram's_Storm-Petrel
truswa,Cygnus_buccinator,Trumpeter_Swan
truter,Sterna_trudeaui,Snowy-crowned_Tern
tsctap1,Scytalopus_acutirostris,Tschudi's_Tapaculo
tuasan1,Prosobonia_parvirostris,Tuamotu_Sandpiper
tubmot1,Eumomota_superciliosa,Turquoise-browed_Motmot
tucpar1,Amazona_tucumana,Tucuman_Parrot
tufant1,Mackenziaena_severa,Tufted_Antshrike
tufcoq1,Lophornis_ornatus,Tufted_Coquette
tufduc,Aythya_fuligula,Tufted_Duck
tuffly,Mitrephanes_phaeocercus,Tufted_Flycatcher
tufjay1,Cyanocorax_dickeyi,Tufted_Jay
tufpuf,Fratercula_cirrhata,Tufted_Puffin
tuftit,Baeolophus_bicolor,Tufted_Titmouse
tui1,Prosthemadera_novaeseelandiae,Tui
tuipar1,Brotogeris_sanctithomae,Tui_Parakeet
tumfin1,Compsospiza_baeri,Tucuman_Mountain-Finch
tumhum1,Leucippus_baeri,Tumbes_Hummingbird
tumspa1,Rhynchospiza_stolzmanni,Tumbes_Sparrow
tumswa1,Tachycineta_stolzmanni,Tumbes_Swallow
tumtyr2,Tumbezia_salvini,Tumbes_Tyrant
tunbeg1,Anser_serrirostris,Tundra_Bean-Goose
tunswa,Cygnus_columbianus,Tundra_Swan
tuqdov1,Zentrygon_carrikeri,Tuxtla_Quail-Dove
turcot1,Cotinga_ridgwayi,Turquoise_Cotinga
turdac1,Dacnis_hartlaubi,Turquoise_Dacnis
turjay1,Cyanolyca_turcosa,Turquoise_Jay
turtan1,Tangara_mexicana,Turquoise_Tanager
turvul,Cathartes_aura,Turkey_Vulture
turwar1,Acrocephalus_atyphus,Tuamotu_Reed-Warbler
tutspi1,Leptasthenura_platensis,Tufted_Tit-Spinetail
tuttyr1,Anairetes_parulus,Tufted_Tit-Tyrant
twbplo1,Charadrius_falklandicus,Two-banded_Plover
twbwar1,Myiothlypis_bivittata,Two-banded_Warbler
tyrmet1,Metallura_tyrianthina,Tyrian_Metaltail
tyrwoo1,Dendrocincla_tyrannina,Tyrannine_Woodcreeper
ultgro1,Cyanocompsa_brissonii,Ultramarine_Grosbeak
ultlor1,Vini_ultramarina,Ultramarine_Lorikeet
unafly1,Myiophobus_inornatus,Unadorned_Flycatcher
undant1,Grallaria_squamigera,Undulated_Antpitta
undant2,Frederickena_unduliger,Undulated_Antshrike
undtin1,Crypturellus_undulatus,Undulated_Tinamou
uniant1,Myrmotherula_unicolor,Unicolored_Antwren
uniant2,Thamnophilus_unicolor,Uniform_Antshrike
unibla2,Agelasticus_cyanopus,Unicolored_Blackbird
unicra1,Amaurolimnas_concolor,Uniform_Crake
unifin1,Haplospiza_unicolor,Uniform_Finch
unijay1,Aphelocoma_unicolor,Unicolored_Jay
unitap1,Scytalopus_unicolor,Unicolored_Tapaculo
unithr1,Turdus_haplochrous,Unicolored_Thrush
unitre1,Thripadectes_ignobilis,Uniform_Treehunter
unstit1,Uromyias_agraphia,Unstreaked_Tit-Tyrant
uplant1,Thamnophilus_aroyae,Upland_Antshrike
uplgoo1,Chloephaga_picta,Upland_Goose
uplsan,Bartramia_longicauda,Upland_Sandpiper
upmtap1,Scytalopus_rodriguezi,Magdalena_Tapaculo
urityr1,Phyllomyias_urichi,Urich's_Tyrannulet
uswowl1,Aegolius_ridgwayi,Unspotted_Saw-whet_Owl
vabtyr1,Phylloscartes_poecilotis,Variegated_Bristle-Tyrant
vanfly1,Myiagra_vanikorensis,Vanikoro_Flycatcher
varant1,Thamnophilus_caerulescens,Variable_Antshrike
varant2,Grallaria_varia,Variegated_Antpitta
varbun,Passerina_versicolor,Varied_Bunting
varcha1,Ortalis_motmot,Variable_Chachalaca
varfly,Empidonomus_varius,Variegated_Flycatcher
varpic1,Picumnus_varzeae,Varzea_Piculet
varsch1,Schiffornis_major,Varzea_Schiffornis
varsee3,Sporophila_corvina,Variable_Seedeater
varsol1,Myadestes_coloratus,Varied_Solitaire
varthr,Ixoreus_naevius,Varied_Thrush
vartin1,Crypturellus_variegatus,Variegated_Tinamou
vauswi,Chaetura_vauxi,Vaux's_Swift
vebbri1,Heliodoxa_xanthogonys,Velvet-browed_Brilliant
vebtyr1,Knipolegus_nigerrimus,Velvety_Black-Tyrant
vebtyr2,Phylloscartes_venezuelanus,Venezuelan_Bristle-Tyrant
veery,Catharus_fuscescens,Veery
vefeup1,Euphonia_concinna,Velvet-fronted_Euphonia
vefgra1,Lampropsar_tanagrinus,Velvet-fronted_Grackle
vegfin2,Platyspiza_crassirostris,Vegetarian_Finch
venflo1,Diglossa_venezuelensis,Venezuelan_Flowerpiercer
venfly1,Myiarchus_venezuelensis,Venezuelan_Flycatcher
vensyl1,Aglaiocercus_berlepschi,Venezuelan_Sylph
ventro1,Icterus_icterus,Venezuelan_Troupial
venwoq1,Odontophorus_columbianus,Venezuelan_Wood-Quail
vepcor1,Boissonneaua_jardini,Velvet-purple_Coronet
verbar1,Eubucco_versicolor,Versicolored_Barbet
vercar1,Cardinalis_phoeniceus,Vermilion_Cardinal
verdin,Auriparus_flaviceps,Verdin
vereme1,Amazilia_versicolor,Versicolored_Emerald
verfly,Pyrocephalus_rubinus,Vermilion_Flycatcher
verhum1,Mellisuga_minima,Vervain_Hummingbird
verman1,Anthracothorax_veraguensis,Veraguan_Mango
vertan1,Calochaetes_coccineus,Vermilion_Tanager
vesowl,Megascops_guatemalae,Vermiculated_Screech-Owl
vesspa,Pooecetes_gramineus,Vesper_Sparrow
vibhum1,Damophila_julie,Violet-bellied_Hummingbird
vichum,Amazilia_violiceps,Violet-crowned_Hummingbird
vichum1,Goldmania_violiceps,Violet-capped_Hummingbird
vichum2,Sternoclyta_cyanopectus,Violet-chested_Hummingbird
vicwoo2,Thalurania_glaucopis,Violet-capped_Woodnymph
vifbri1,Heliodoxa_leadbeateri,Violet-fronted_Brilliant
vigswa,Tachycineta_thalassina,Violet-green_Swallow
vihhum1,Klais_guimeti,Violet-headed_Hummingbird
viltap1,Scytalopus_urubambae,Vilcabamba_Tapaculo
vilthi2,Asthenes_vilcabambae,Vilcabamba_Thistletail
vilthi3,Asthenes_ayacuchensis,Ayacucho_Thistletail
vilwea1,Ploceus_cucullatus,Village_Weaver
vinpar1,Amazona_vinacea,Vinaceous-breasted_Parrot
vioeup1,Euphonia_violacea,Violaceous_Euphonia
viojay1,Cyanocorax_violaceus,Violaceous_Jay
viosab1,Campylopterus_hemileucurus,Violet_Sabrewing
viotro2,Trogon_violaceus,Guianan_Trogon
viotro3,Trogon_ramonianus,Amazonian_Trogon
viqdov1,Geotrygon_violacea,Violaceous_Quail-Dove
virdac1,Dacnis_viguieri,Viridian_Dacnis
virmet1,Metallura_williami,Viridian_Metaltail
virrai,Rallus_limicola,Virginia_Rail
virwar,Oreothlypis_virginiae,Virginia's_Warbler
vitmet1,Metallura_baroni,Violet-throated_Metaltail
vitsta1,Coeligena_violifer,Violet-throated_Starfrontlet
vitsyl1,Aglaiocercus_coelestis,Violet-tailed_Sylph
vitwar1,Setophaga_vitellina,Vitelline_Warbler
volhum1,Selasphorus_flammula,Volcano_Hummingbird
voljun1,Junco_vulcani,Volcano_Junco
vulpar1,Pyrilia_vulturina,Vulturine_Parrot
wanalb,Diomedea_exulans,Wandering_Albatross
wantat1,Tringa_incana,Wandering_Tattler
wardor1,Pseudocolopteryx_flaviventris,Warbling_Doradito
warfin1,Certhidea_olivacea,Green_Warbler-Finch
warvir,Vireo_gilvus,Warbling_Vireo
watant1,Grallaria_watkinsi,Watkins's_Antpitta
watcur1,Crax_globulosa,Wattled_Curassow
watgua1,Aburria_aburri,Wattled_Guan
watjac1,Jacana_jacana,Wattled_Jacana
wavalb,Phoebastria_irrorata,Waved_Albatross
wavwoo1,Celeus_undatus,Waved_Woodpecker
wbctyr1,Ochthoeca_leucophrys,White-browed_Chat-Tyrant
wbfeye1,Pyriglena_leuconota,White-backed_Fire-eye
wbgtyr1,Muscisaxicola_albilora,White-browed_Ground-Tyrant
wbmgem1,Lampornis_hemileucus,White-bellied_Mountain-gem
wbptyr1,Myiornis_albiventris,White-bellied_Pygmy-Tyrant
wbspet1,Fregetta_grallaria,White-bellied_Storm-Petrel
wbtspi1,Leptasthenura_xenothorax,White-browed_Tit-Spinetail
wbwwre1,Henicorhina_leucosticta,White-breasted_Wood-Wren
wcfdov1,Ptilinopus_dupetithouarsii,White-capped_Fruit-Dove
wcfgle1,Anabazenops_fuscus,White-collared_Foliage-gleaner
wcttyr1,Poecilotriccus_albifacies,White-cheeked_Tody-Flycatcher
webhum2,Schistes_geoffroyi,Wedge-billed_Hummingbird
webwoo1,Glyphorynchus_spirurus,Wedge-billed_Woodcreeper
wectan1,Calyptophilus_tertius,Western_Chat-Tanager
wefgle1,Automolus_leucophthalmus,White-eyed_Foliage-gleaner
wegspa1,Melozone_leucotis,White-eared_Ground-Sparrow
weiwoo1,Melanerpes_superciliaris,West_Indian_Woodpecker
weka1,Gallirallus_australis,Weka
welswa1,Hirundo_neoxena,Welcome_Swallow
wemcha1,Ortalis_poliocephala,West_Mexican_Chachalaca
wemhar1,Circus_aeruginosus,Eurasian_Marsh-Harrier
wepdov1,Zenaida_meloda,West_Peruvian_Dove
werher,Egretta_gularis,Western_Reef-Heron
wesant1,Thamnophilus_atrinucha,Black-crowned_Antshrike
wesblu,Sialia_mexicana,Western_Bluebird
weseme1,Chlorostilbon_melanorhynchus,Western_Emerald
wesgre,Aechmophorus_occidentalis,Western_Grebe
wesgul,Larus_occidentalis,Western_Gull
weskin,Tyrannus_verticalis,Western_Kingbird
wesmea,Sturnella_neglecta,Western_Meadowlark
wesowl1,Megascops_kennicottii,Western_Screech-Owl
wespet1,Procellaria_westlandica,Westland_Petrel
wespuf1,Nystalus_obamai,Western_Striolated-Puffbird
wessan,Calidris_mauri,Western_Sandpiper
wesspi,Spindalis_zena,Western_Spindalis
westan,Piranga_ludoviciana,Western_Tanager
wethil1,Oreotrochilus_adela,Wedge-tailed_Hillstar
wetsab1,Campylopterus_curvipennis,Wedge-tailed_Sabrewing
wetshe,Ardenna_pacifica,Wedge-tailed_Shearwater
wettyr1,Hemitriccus_zosterops,White-eyed_Tody-Tyrant
wewpew,Contopus_sordidulus,Western_Wood-Pewee
wfgtyr1,Muscisaxicola_albifrons,White-fronted_Ground-Tyrant
wfqdov,Geotrygon_leucometopia,White-fronted_Quail-Dove
wfqdov1,Zentrygon_albifacies,White-faced_Quail-Dove
wfspet,Pelagodroma_marina,White-faced_Storm-Petrel
wfwduc1,Dendrocygna_viduata,White-faced_Whistling-Duck
whbant1,Myrmeciza_longipes,White-bellied_Antbird
whbant2,Biatas_nigropectus,White-bearded_Antshrike
whbant3,Grallaria_hypoleuca,White-bellied_Antpitta
whbant4,Myrmoderus_loricatus,White-bibbed_Antbird
whbant5,Rhegmatorhina_hoffmannsi,White-breasted_Antbird
whbant6,Myrmoborus_leucophrys,White-browed_Antbird
whbant7,Hylopezus_ochroleucus,White-browed_Antpitta
whbbla2,Sturnella_superciliaris,White-browed_Meadowlark
whbcha1,Ortalis_leucogastra,White-bellied_Chachalaca
whbcin1,Cinclodes_palliatus,White-bellied_Cinclodes
whbcon1,Conirostrum_ferrugineiventre,White-browed_Conebill
whbcra1,Amaurornis_cinerea,White-browed_Crake
whbdac1,Dacnis_albiventris,White-bellied_Dacnis
whbeme1,Amazilia_candida,White-bellied_Emerald
whbfin1,Atlapetes_albiceps,White-headed_Brushfinch
whbfly1,Phelpsia_inornata,White-bearded_Flycatcher
whbfog1,Anabacerthia_amaurotis,White-browed_Foliage-gleaner
whbgua1,Penelope_jacucaca,White-browed_Guan
whbhaw2,Leucopternis_kuhli,White-browed_Hawk
whbhel1,Oxypogon_lindenii,White-bearded_Helmetcrest
whbher1,Phaethornis_hispidus,White-bearded_Hermit
whbher3,Phaethornis_stuarti,White-browed_Hermit
whbhum1,Amazilia_chionogaster,White-bellied_Hummingbird
whbman1,Manacus_manacus,White-bearded_Manakin
whbman2,Corapipo_leucorrhoa,White-bibbed_Manakin
whbmoc1,Mimus_triurus,White-banded_Mockingbird
whbnot1,Nothura_boraquira,White-bellied_Nothura
whbnut,Sitta_carolinensis,White-breasted_Nuthatch
whbpar1,Pionites_leucogaster,White-bellied_Parrot
whbpic1,Picumnus_cirratus,White-barred_Piculet
whbpic2,Picumnus_spilogaster,White-bellied_Piculet
whbpur1,Iodopleura_isabellae,White-browed_Purpletuft
whbsee1,Sporophila_leucoptera,White-bellied_Seedeater
whbsee2,Attagis_malouinus,White-bellied_Seedsnipe
whbspi1,Synallaxis_propinqua,White-bellied_Spinetail
whbspi2,Hellmayrea_gularis,White-browed_Spinetail
whbswa2,Atticora_fasciata,White-banded_Swallow
whbtan1,Neothraupis_fasciata,White-banded_Tanager
whbtap1,Eleoscytalopus_indigoticus,White-breasted_Tapaculo
whbtap2,Scytalopus_superciliaris,White-browed_Tapaculo
whbthr1,Ramphocinclus_brachyurus,White-breasted_Thrasher
whbtot1,Hemitriccus_griseipectus,White-bellied_Tody-Tyrant
whbtyr1,Mecocerculus_stictopterus,White-banded_Tyrannulet
whbtyr2,Serpophaga_munda,White-bellied_Tyrannulet
whbwar2,Myiothlypis_leucoblephara,White-browed_Warbler
whbwoo6,Chaetocercus_mulsant,White-bellied_Woodstar
whbwoo7,Piculus_aurulentus,White-browed_Woodpecker
whbwre1,Uropsila_leucogastra,White-bellied_Wren
whcalb1,Thalassarche_cauta,White-capped_Albatross
whcant1,Gymnopithys_leucaspis,White-cheeked_Antbird
whccoq1,Lophornis_adorabilis,White-crested_Coquette
whccot1,Zaratornis_stresemanni,White-cheeked_Cotinga
whcdip1,Cinclus_leucocephalus,White-capped_Dipper
whcela1,Elaenia_albiceps,White-crested_Elaenia
whceme1,Amazilia_brevirostris,White-chested_Emerald
whcgua1,Penelope_pileata,White-crested_Guan
whcjac1,Galbula_tombacea,White-chinned_Jacamar
whcjay2,Cyanolyca_viridicyanus,White-collared_Jay
whckit1,Leptodon_forbesi,White-collared_Kite
whcman1,Manacus_candei,White-collared_Manakin
whcman2,Dixiphia_pipra,White-crowned_Manakin
whcpar,Pionus_senilis,White-crowned_Parrot
whcpet1,Procellaria_aequinoctialis,White-chinned_Petrel
whcpig2,Patagioenas_leucocephala,White-crowned_Pigeon
whcpin,Anas_bahamensis,White-cheeked_Pintail
whcpuf1,Malacoptila_fusca,White-chested_Puffbird
whcsap1,Hylocharis_cyanus,White-chinned_Sapphire
whcsee,Sporophila_torqueola,White-collared_Seedeater
whcspa,Zonotrichia_leucophrys,White-crowned_Sparrow
whcspa1,Platyrinchus_platyrhynchos,White-crested_Spadebill
whcsta1,Spodiopsar_cineraceus,White-cheeked_Starling
whcswi,Streptoprocne_zonaris,White-collared_Swift
whcswi1,Cypseloides_cryptus,White-chinned_Swift
whcswi2,Cypseloides_lemosi,White-chested_Swift
whctan1,Sericossypha_albocristata,White-capped_Tanager
whctap1,Scytalopus_atratus,White-crowned_Tapaculo
whcthi1,Asthenes_fuliginosa,White-chinned_Thistletail
whcthr1,Turdus_aurantius,White-chinned_Thrush
whctyr1,Serpophaga_subcristata,White-crested_Tyrannulet
whcwoo1,Dendrocincla_merula,White-chinned_Woodcreeper
wheant1,Epinecrophylla_leucophthalma,White-eyed_Antwren
whecon1,Conirostrum_leucogenys,White-eared_Conebill
whehum,Hylocharis_leucotis,White-eared_Hummingbird
whejac1,Galbalcyrhynchus_leucotis,White-eared_Jacamar
wheori1,Icterus_graceannae,White-edged_Oriole
whepar2,Psittacara_leucophthalmus,White-eyed_Parakeet
whepuf1,Nystalus_chacuru,White-eared_Puffbird
whesol1,Entomodestes_leucotis,White-eared_Solitaire
whethr1,Turdus_jamaicensis,White-eyed_Thrush
whevir,Vireo_griseus,White-eyed_Vireo
whfant1,Formicivora_grisea,White-fringed_Antwren
whfant2,Myrmotherula_axillaris,White-flanked_Antwren
whfher1,Egretta_novaehollandiae,White-faced_Heron
whfibi,Plegadis_chihi,White-faced_Ibis
whfman1,Lepidothrix_serena,White-fronted_Manakin
whfnun1,Monasa_morphoeus,White-fronted_Nunbird
whfnun2,Hapaloptila_castanea,White-faced_Nunbird
whfpar1,Amazona_albifrons,White-fronted_Parrot
whfred2,Myioborus_albifrons,White-fronted_Redstart
whfswi1,Cypseloides_storeri,White-fronted_Swift
whfter1,Sterna_striata,White-fronted_Tern
whfwoo1,Melanerpes_cactorum,White-fronted_Woodpecker
whhmun1,Lonchura_maja,White-headed_Munia
whhpet1,Pterodroma_lessonii,White-headed_Petrel
whhstd1,Tachyeres_leucocephalus,White-headed_Steamer-Duck
whhwoo,Picoides_albolarvatus,White-headed_Woodpecker
whhwre1,Campylorhynchus_albobrunneus,White-headed_Wren
whiauk,Aethia_pygmaea,Whiskered_Auklet
whibel2,Procnias_albus,White_Bellbird
whicoc1,Cacatua_alba,White_Cockatoo
whifly1,Myiobius_barbatus,Whiskered_Flycatcher
whihaw1,Pseudastur_albicollis,White_Hawk
whiher1,Syrigma_sibilatrix,Whistling_Heron
whiibi,Eudocimus_albus,White_Ibis
whimbr,Numenius_phaeopus,Whimbrel
whimon1,Xolmis_irupero,White_Monjita
whip-p1,Antrostomus_vociferus,Eastern_Whip-poor-will
whiter,Gygis_alba,White_Tern
whiter2,Chlidonias_hybrida,Whiskered_Tern
whiwag,Motacilla_alba,White_Wagtail
whiwar1,Catharopeza_bishopi,Whistling_Warbler
whiwoo1,Melanerpes_candidus,White_Woodpecker
whiwre1,Pheugopedius_mystacalis,Whiskered_Wren
whlant1,Percnostola_lophotes,White-lined_Antbird
whlant2,Hylopezus_fulviventris,White-lored_Antpitta
whlgna1,Polioptila_albiloris,White-lored_Gnatcatcher
whlspi1,Synallaxis_albilora,White-lored_Spinetail
whltan1,Tachyphonus_rufus,White-lined_Tanager
whltyr1,Ornithion_inerme,White-lored_Tyrannulet
whlwar1,Myiothlypis_conspicillata,White-lored_Warbler
whmant2,Pithys_castaneus,White-masked_Antbird
whmbar1,Capito_hypoleucus,White-mantled_Barbet
whmtyr1,Arundinicola_leucocephala,White-headed_Marsh_Tyrant
whncro1,Corvus_leucognaphalus,White-necked_Crow
whnhaw2,Buteogallus_lacernulatus,White-necked_Hawk
whnjac1,Florisuga_mellivora,White-necked_Jacobin
whnjay1,Cyanocorax_cyanopogon,White-naped_Jay
whnpar1,Pyrrhura_albipectus,White-necked_Parakeet
whnpet,Pterodroma_cervicalis,White-necked_Petrel
whnpuf2,Notharchus_hyperrhynchus,White-necked_Puffbird
whnrob1,Turdus_albicollis,White-necked_Thrush
whnsee1,Sporophila_fringilloides,White-naped_Seedeater
whnswi1,Streptoprocne_semicollaris,White-naped_Swift
whnxen1,Xenopsaris_albinucha,White-naped_Xenopsaris
whocra,Grus_americana,Whooping_Crane
whoswa,Cygnus_cygnus,Whooper_Swan
whpant1,Pithys_albifrons,White-plumed_Antbird
whrfly,Conopias_albovittatus,White-ringed_Flycatcher
whrhaw1,Parabuteo_leucorrhous,White-rumped_Hawk
whrman1,Corapipo_altera,White-ruffed_Manakin
whrmon2,Xolmis_velatus,White-rumped_Monjita
whrmun,Lonchura_striata,White-rumped_Munia
whrsan,Calidris_fuscicollis,White-rumped_Sandpiper
whrsha,Copsychus_malabaricus,White-rumped_Shama
whrsir1,Sirystes_albocinereus,White-rumped_Sirystes
whrswa1,Tachycineta_leucorrhoa,White-rumped_Swallow
whrswi2,Aerodramus_spodiopygius,White-rumped_Swiftlet
whrtan1,Cypsnagra_hirundinacea,White-rumped_Tanager
whsant1,Akletos_melanoceps,White-shouldered_Antbird
whsant2,Thamnophilus_aethiops,White-shouldered_Antshrike
whsant4,Dysithamnus_leucostictus,White-streaked_Antvireo
whsflo1,Diglossa_albilatera,White-sided_Flowerpiercer
whshil1,Oreotrochilus_leucopleurus,White-sided_Hillstar
whsowl1,Megascops_trichopsis,Whiskered_Screech-Owl
whstan1,Tachyphonus_luctuosus,White-shouldered_Tanager
whswar2,Myiothlypis_leucophrys,White-striped_Warbler
whswoo1,Lepidocolaptes_leucogaster,White-striped_Woodcreeper
whswoo2,Veniliornis_spilogaster,White-spotted_Woodpecker
whtant1,Gymnopithys_salvini,White-throated_Antbird
whtant2,Grallaria_albigula,White-throated_Antpitta
whtbar1,Premnoplex_tatei,White-throated_Barbtail
whtcac2,Pseudoseisura_gutturalis,White-throated_Cacholote
whtcar1,Phalcoboenus_albogularis,White-throated_Caracara
whtcot1,Xipholena_lamellipennis,White-tailed_Cotinga
whtcra1,Laterallus_albigularis,White-throated_Crake
whtdov,Leptotila_verreauxi,White-tipped_Dove
whteag,Haliaeetus_albicilla,White-tailed_Eagle
whtear1,Upucerthia_albigula,White-throated_Earthcreeper
whteme1,Elvira_chionura,White-tailed_Emerald
whtfly1,Empidonax_albigularis,White-throated_Flycatcher
whtgol1,Polytmus_guainumbi,White-tailed_Goldenthroat
whtgre3,Rollandia_rolland,White-tufted_Grebe
whthaw,Geranoaetus_albicaudatus,White-tailed_Hawk
whthaw1,Buteo_albigula,White-throated_Hawk
whthil1,Urochroa_bougueri,White-tailed_Hillstar
whthum1,Eupherusa_poliocerca,White-tailed_Hummingbird
whthum2,Leucochloris_albicollis,White-throated_Hummingbird
whtjac1,Brachygalba_albogularis,White-throated_Jacamar
whtjay1,Cyanolyca_mirabilis,White-throated_Jay
whtjay2,Cyanocorax_mystacalis,White-tailed_Jay
whtkin1,Tyrannus_albogularis,White-throated_Kingbird
whtkit,Elanus_leucurus,White-tailed_Kite
whtman1,Corapipo_gutturalis,White-throated_Manakin
whtnee,Hirundapus_caudacutus,White-throated_Needletail
whtnig1,Hydropsalis_cayennensis,White-tailed_Nightjar
whtpew1,Contopus_albogularis,White-throated_Pewee
whtpla1,Phytotoma_rutila,White-tipped_Plantcutter
whtpta1,Lagopus_leucura,White-tailed_Ptarmigan
whtque1,Pharomachrus_fulgidus,White-tipped_Quetzal
whtrob1,Turdus_assimilis,White-throated_Thrush
whtsab1,Campylopterus_ensipennis,White-tailed_Sabrewing
whtsco1,Megascops_albogularis,White-throated_Screech-Owl
whtsee1,Sporophila_albogularis,White-throated_Seedeater
whtsic1,Eutoxeres_aquila,White-tipped_Sicklebill
whtspa,Zonotrichia_albicollis,White-throated_Sparrow
whtspa1,Platyrinchus_mystaceus,White-throated_Spadebill
whtsta1,Coeligena_phalerata,White-tailed_Starfrontlet
whtsun1,Aglaeactis_castelnaudii,White-tufted_Sunbeam
whtswa1,Atticora_tibialis,White-thighed_Swallow
whtswi,Aeronautes_saxatalis,White-throated_Swift
whtswi1,Aeronautes_montivagus,White-tipped_Swift
whttap1,Scelorchilus_albicollis,White-throated_Tapaculo
whttin1,Tinamus_guttatus,White-throated_Tinamou
